Created_at;Fakultas;Tahun;Tahun Data;Anggaran;Serapan;id;kodeunit;namaunit;bulan;jumlah;tahun;created_at
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;488;10600;FKH;4;579066908;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;488;10600;FKH;4;579066908;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;488;10600;FKH;4;579066908;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;488;10600;FKH;4;579066908;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;488;10600;FKH;4;579066908;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;489;10600;FKH;5;246750918;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;489;10600;FKH;5;246750918;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;489;10600;FKH;5;246750918;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;489;10600;FKH;5;246750918;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;489;10600;FKH;5;246750918;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;490;10600;FKH;6;1217600187;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;490;10600;FKH;6;1217600187;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;490;10600;FKH;6;1217600187;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;490;10600;FKH;6;1217600187;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;490;10600;FKH;6;1217600187;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;491;10600;FKH;7;453739913;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;491;10600;FKH;7;453739913;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;491;10600;FKH;7;453739913;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;491;10600;FKH;7;453739913;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;491;10600;FKH;7;453739913;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;492;10600;FKH;8;610620829;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;492;10600;FKH;8;610620829;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;492;10600;FKH;8;610620829;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;492;10600;FKH;8;610620829;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;492;10600;FKH;8;610620829;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;493;10600;FKH;9;621426260;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;493;10600;FKH;9;621426260;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;493;10600;FKH;9;621426260;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;493;10600;FKH;9;621426260;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;493;10600;FKH;9;621426260;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;494;10600;FKH;10;719862503;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;494;10600;FKH;10;719862503;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;494;10600;FKH;10;719862503;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;494;10600;FKH;10;719862503;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;494;10600;FKH;10;719862503;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;495;10600;FKH;11;1216152298;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;495;10600;FKH;11;1216152298;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;495;10600;FKH;11;1216152298;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;495;10600;FKH;11;1216152298;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;495;10600;FKH;11;1216152298;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2023;01/01/2023;10145305000;6014156002;496;10600;FKH;12;3299625370;2021;18/09/2023 10:28
18/09/2023 10:30;FKH;2022;01/01/2022;22147970040;8370591926;496;10600;FKH;12;3299625370;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2021;01/01/2021;7639049185;5009726661;496;10600;FKH;12;3299625370;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2020;01/01/2020;8149720474;5326527881;496;10600;FKH;12;3299625370;2021;18/09/2023 10:28
18/09/2023 10:29;FKH;2019;01/01/2019;7156834809;6945453789;496;10600;FKH;12;3299625370;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;497;10700;FISIP;1;53260800;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;497;10700;FISIP;1;53260800;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;497;10700;FISIP;1;53260800;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;497;10700;FISIP;1;53260800;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;497;10700;FISIP;1;53260800;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;498;10700;FISIP;2;257449858;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;498;10700;FISIP;2;257449858;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;498;10700;FISIP;2;257449858;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;498;10700;FISIP;2;257449858;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;498;10700;FISIP;2;257449858;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;499;10700;FISIP;3;237783530;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;499;10700;FISIP;3;237783530;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;499;10700;FISIP;3;237783530;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;499;10700;FISIP;3;237783530;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;499;10700;FISIP;3;237783530;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;500;10700;FISIP;4;746536692;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;500;10700;FISIP;4;746536692;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;500;10700;FISIP;4;746536692;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;500;10700;FISIP;4;746536692;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;500;10700;FISIP;4;746536692;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;501;10700;FISIP;5;529302588;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;501;10700;FISIP;5;529302588;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;501;10700;FISIP;5;529302588;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;501;10700;FISIP;5;529302588;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;501;10700;FISIP;5;529302588;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;502;10700;FISIP;6;1195152350;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;502;10700;FISIP;6;1195152350;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;502;10700;FISIP;6;1195152350;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;502;10700;FISIP;6;1195152350;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;502;10700;FISIP;6;1195152350;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;503;10700;FISIP;7;1082504759;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;503;10700;FISIP;7;1082504759;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;503;10700;FISIP;7;1082504759;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;503;10700;FISIP;7;1082504759;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;503;10700;FISIP;7;1082504759;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;504;10700;FISIP;8;1517839830;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;504;10700;FISIP;8;1517839830;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;504;10700;FISIP;8;1517839830;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;504;10700;FISIP;8;1517839830;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;504;10700;FISIP;8;1517839830;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;505;10700;FISIP;9;1651028720;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;505;10700;FISIP;9;1651028720;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;505;10700;FISIP;9;1651028720;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;505;10700;FISIP;9;1651028720;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;505;10700;FISIP;9;1651028720;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;506;10700;FISIP;10;953501342;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;506;10700;FISIP;10;953501342;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;506;10700;FISIP;10;953501342;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;506;10700;FISIP;10;953501342;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;506;10700;FISIP;10;953501342;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;507;10700;FISIP;11;1636828514;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;507;10700;FISIP;11;1636828514;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;507;10700;FISIP;11;1636828514;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;507;10700;FISIP;11;1636828514;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;507;10700;FISIP;11;1636828514;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2023;01/01/2023;15171158125;7083898592;508;10700;FISIP;12;5719493661;2021;18/09/2023 10:28
18/09/2023 10:30;FISIP;2022;01/01/2022;24053924182;11671083395;508;10700;FISIP;12;5719493661;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2021;01/01/2021;13035902244;7765341322;508;10700;FISIP;12;5719493661;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2020;01/01/2020;12518495647;7918584159;508;10700;FISIP;12;5719493661;2021;18/09/2023 10:28
18/09/2023 10:29;FISIP;2019;01/01/2019;11012788902;10487432967;508;10700;FISIP;12;5719493661;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;509;10800;FST;2;601995074;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;509;10800;FST;2;601995074;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;509;10800;FST;2;601995074;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;509;10800;FST;2;601995074;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;509;10800;FST;2;601995074;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;510;10800;FST;3;489679872;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;510;10800;FST;3;489679872;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;510;10800;FST;3;489679872;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;510;10800;FST;3;489679872;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;510;10800;FST;3;489679872;2021;18/09/2023 10:28
18/09/2023 10:30;FF;2023;01/01/2023;12138168376;6864146229;946;10500;FF;9;1239876598;2019;18/09/2023 10:28
18/09/2023 10:30;FF;2022;01/01/2022;20375366862;10970313677;946;10500;FF;9;1239876598;2019;18/09/2023 10:28
18/09/2023 10:29;FF;2021;01/01/2021;7796346374;6491892025;946;10500;FF;9;1239876598;2019;18/09/2023 10:28
18/09/2023 10:29;FF;2020;01/01/2020;8004802196;6772639346;946;10500;FF;9;1239876598;2019;18/09/2023 10:28
18/09/2023 10:29;FF;2019;01/01/2019;6744387486;6522044286;946;10500;FF;9;1239876598;2019;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;511;10800;FST;4;1181859880;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;511;10800;FST;4;1181859880;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;511;10800;FST;4;1181859880;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;511;10800;FST;4;1181859880;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;511;10800;FST;4;1181859880;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;512;10800;FST;5;1631292406;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;512;10800;FST;5;1631292406;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;512;10800;FST;5;1631292406;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;512;10800;FST;5;1631292406;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;512;10800;FST;5;1631292406;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;513;10800;FST;6;2790536547;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;513;10800;FST;6;2790536547;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;513;10800;FST;6;2790536547;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;513;10800;FST;6;2790536547;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;513;10800;FST;6;2790536547;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;514;10800;FST;7;733100145;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;514;10800;FST;7;733100145;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;514;10800;FST;7;733100145;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;514;10800;FST;7;733100145;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;514;10800;FST;7;733100145;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;515;10800;FST;8;1404198940;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;515;10800;FST;8;1404198940;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;515;10800;FST;8;1404198940;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;515;10800;FST;8;1404198940;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;515;10800;FST;8;1404198940;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;516;10800;FST;9;1206275956;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;516;10800;FST;9;1206275956;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;516;10800;FST;9;1206275956;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;516;10800;FST;9;1206275956;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;516;10800;FST;9;1206275956;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;517;10800;FST;10;757959849;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;517;10800;FST;10;757959849;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;517;10800;FST;10;757959849;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;517;10800;FST;10;757959849;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;517;10800;FST;10;757959849;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;518;10800;FST;11;1448378520;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;518;10800;FST;11;1448378520;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;518;10800;FST;11;1448378520;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;518;10800;FST;11;1448378520;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;518;10800;FST;11;1448378520;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2023;01/01/2023;15214517490;8919052914;519;10800;FST;12;4261300116;2021;18/09/2023 10:28
18/09/2023 10:30;FST;2022;01/01/2022;28849804039;13452810770;519;10800;FST;12;4261300116;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2021;01/01/2021;11755199653;8240788653;519;10800;FST;12;4261300116;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2020;01/01/2020;12420595318;9312307525;519;10800;FST;12;4261300116;2021;18/09/2023 10:28
18/09/2023 10:29;FST;2019;01/01/2019;9929877762;9428363529;519;10800;FST;12;4261300116;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;520;10900;FKM;1;66240000;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;520;10900;FKM;1;66240000;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;520;10900;FKM;1;66240000;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;520;10900;FKM;1;66240000;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;520;10900;FKM;1;66240000;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;521;10900;FKM;2;327505321;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;521;10900;FKM;2;327505321;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;521;10900;FKM;2;327505321;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;521;10900;FKM;2;327505321;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;521;10900;FKM;2;327505321;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;522;10900;FKM;3;232248051;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;522;10900;FKM;3;232248051;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;522;10900;FKM;3;232248051;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;522;10900;FKM;3;232248051;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;522;10900;FKM;3;232248051;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;523;10900;FKM;4;644292447;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;523;10900;FKM;4;644292447;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;523;10900;FKM;4;644292447;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;523;10900;FKM;4;644292447;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;523;10900;FKM;4;644292447;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;524;10900;FKM;5;621905007;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;524;10900;FKM;5;621905007;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;524;10900;FKM;5;621905007;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;524;10900;FKM;5;621905007;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;524;10900;FKM;5;621905007;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;525;10900;FKM;6;1549224732;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;525;10900;FKM;6;1549224732;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;525;10900;FKM;6;1549224732;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;525;10900;FKM;6;1549224732;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;525;10900;FKM;6;1549224732;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;526;10900;FKM;7;672197389;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;526;10900;FKM;7;672197389;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;526;10900;FKM;7;672197389;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;526;10900;FKM;7;672197389;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;526;10900;FKM;7;672197389;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;527;10900;FKM;8;759735021;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;527;10900;FKM;8;759735021;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;527;10900;FKM;8;759735021;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;527;10900;FKM;8;759735021;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;527;10900;FKM;8;759735021;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;528;10900;FKM;9;646055000;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;528;10900;FKM;9;646055000;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;528;10900;FKM;9;646055000;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;528;10900;FKM;9;646055000;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;528;10900;FKM;9;646055000;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;529;10900;FKM;10;704081840;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2022;01/01/2022;19873310996;10594923488;529;10900;FKM;10;704081840;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2021;01/01/2021;10279710544;6431781813;529;10900;FKM;10;704081840;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2020;01/01/2020;11931507497;8708198133;529;10900;FKM;10;704081840;2021;18/09/2023 10:28
18/09/2023 10:29;FKM;2019;01/01/2019;9757664541;9259715941;529;10900;FKM;10;704081840;2021;18/09/2023 10:28
18/09/2023 10:30;FKM;2023;01/01/2023;12651353224;5815985136;530;10900;FKM;11;2377410667;2021;18/09/2023 10:28
